CustomerKey,First Name,Last Name,Full Name,GENDER,EmailAddress,Address,Date FirstPurchase,Phone,Customer City
24812,Johnathan,Sai,Johnathan Sai,MALE,johnathan7@adventure-works.com,1168 Escobar,2023-06-03,558-555-0139,Chula Vista
24813,Armando,Schmidt,Armando Schmidt,MALE,armando20@adventure-works.com,3495 Virginia Lane,2023-04-13,249-555-0138,Concord
24814,Gabriel,Washington,Gabriel Washington,MALE,gabriel10@adventure-works.com,7656 Ramsey Circle,2023-11-03,101-555-0111,Edmonds
24815,Victoria,Clark,Victoria Clark,FEMALE,victoria18@adventure-works.com,3398 Farm Bureau Road,2023-04-09,405-555-0111,Chula Vista
24816,Lauren,Perry,Lauren Perry,FEMALE,lauren55@adventure-works.com,7938 Blue Ridge,2023-06-28,946-555-0189,Langford
24817,Victoria,Richardson,Victoria Richardson,FEMALE,victoria36@adventure-works.com,413 Rishell Ct,2022-01-17,240-555-0145,Sooke
24818,Diane,Rubio,Diane Rubio,FEMALE,diane26@adventure-works.com,3725 Odin Dr.,2023-04-26,530-555-0199,Burien
24819,Jack,Shan,Jack Shan,MALE,jack32@adventure-works.com,2588 Wellington Ct,2023-04-14,602-555-0122,Issaquah
24820,David,Clark,David Clark,MALE,david82@adventure-works.com,9010 Longview Road,2023-02-04,547-555-0188,Marysville
24821,Melissa,Alexander,Melissa Alexander,FEMALE,melissa14@adventure-works.com,7174 Ravenwood,2023-07-22,141-555-0110,Yakima
24822,Paige,Cook,Paige Cook,FEMALE,paige46@adventure-works.com,612 Patricia Ave.,2023-08-07,673-555-0111,Colma
24823,Vincent,Zhao,Vincent Zhao,MALE,vincent10@adventure-works.com,1105 Meadowbrook Drive,2024-01-18,262-555-0132,Colma
24824,Alexandria,Wood,Alexandria Wood,FEMALE,alexandria2@adventure-works.com,417 Silver Oak Pl,2022-01-15,274-555-0189,Oak Bay
24825,Zoe,Sanders,Zoe Sanders,FEMALE,zoe3@adventure-works.com,4256 Ashmount Way,2023-09-15,321-555-0171,Vancouver
24826,Richard,Powell,Richard Powell,MALE,richard63@adventure-works.com,465 Falcon Place,2023-07-10,387-555-0182,Bremerton
24827,Alexander,Martinez,Alexander Martinez,MALE,alexander21@adventure-works.com,2524 Garden Ave.,2023-04-07,547-555-0197,La Jolla
24828,Brooke,Reed,Brooke Reed,FEMALE,brooke18@adventure-works.com,1770 Holiday Hills,2023-11-17,197-555-0110,Berkeley
24829,Ethan,Patterson,Ethan Patterson,MALE,ethan7@adventure-works.com,3674 Green Valley Rd,2023-02-08,809-555-0110,Glendale
24830,Alexandra,Cox,Alexandra Cox,FEMALE,alexandra14@adventure-works.com,7776 Cordoba Way,2023-04-13,152-555-0147,Burien
24831,Jackson,Diaz,Jackson Diaz,MALE,jackson23@adventure-works.com,1669 Warwick Dr,2023-11-12,908-555-0172,West Covina
24832,Morgan,Martin,Morgan Martin,FEMALE,morgan36@adventure-works.com,5969 Meadowbrook Court,2022-01-27,555-555-0159,Newton
24833,Deanna,Ruiz,Deanna Ruiz,FEMALE,deanna27@adventure-works.com,"988, quai de Grenelle",2023-09-17,1 (11) 500 555-0161,Paris
24834,Bethany,Jai,Bethany Jai,FEMALE,bethany14@adventure-works.com,Postfach 99 01 01,2023-04-27,1 (11) 500 555-0172,Duesseldorf
24835,Angel,Morgan,Angel Morgan,MALE,angel13@adventure-works.com,4576 N Ranchford Court,2023-11-10,1 (11) 500 555-0169,Leeds
24836,Taylor,Robinson,Taylor Robinson,FEMALE,taylor65@adventure-works.com,"8, rue de l´Avenir",2023-10-24,1 (11) 500 555-0124,Saint Germain en Laye
24837,Wyatt,Lewis,Wyatt Lewis,MALE,wyatt22@adventure-works.com,Auf der Krone 9249,2023-08-17,1 (11) 500 555-0132,Hamburg
24838,Elijah,Young,Elijah Young,MALE,elijah42@adventure-works.com,Hochstr 8666,2023-09-19,1 (11) 500 555-0154,Werne
24839,Tamara,Goldberg,Tamara Goldberg,FEMALE,tamara29@adventure-works.com,Helsenbergbogen 99,2023-01-29,1 (11) 500 555-0162,Berlin
24840,Marco,Sai,Marco Sai,MALE,marco6@adventure-works.com,5985 Valmar Dr.,2023-12-11,1 (11) 500 555-0182,Cheltenham
24841,Andres,Jai,Andres Jai,MALE,andres8@adventure-works.com,"625, rue Basse-du-Rocher",2023-12-17,1 (11) 500 555-0169,Colombes
24842,Monique,Alonso,Monique Alonso,FEMALE,monique4@adventure-works.com,"558, rue Marbeuf",2023-06-16,1 (11) 500 555-0141,Orly
24843,Bryant,Subram,Bryant Subram,MALE,bryant12@adventure-works.com,Zollstr 62,2023-09-21,1 (11) 500 555-0119,Saarlouis
24844,Maria,Ward,Maria Ward,FEMALE,maria15@adventure-works.com,"39, avenue des Laurentides",2023-12-11,1 (11) 500 555-0176,Dunkerque
24845,Tyrone,Jimenez,Tyrone Jimenez,MALE,tyrone5@adventure-works.com,"2225, avenue de la Gare",2023-10-03,1 (11) 500 555-0174,Metz
24846,Naomi,Navarro,Naomi Navarro,FEMALE,naomi10@adventure-works.com,Nonnendamm 3,2023-06-07,1 (11) 500 555-0199,Bonn
24847,Tonya,Nath,Tonya Nath,FEMALE,tonya18@adventure-works.com,1873 Courtland Drive,2023-06-17,1 (11) 500 555-0187,Kirkby
24848,Jeffery,Zhou,Jeffery Zhou,MALE,jeffery9@adventure-works.com,Kappellweg 367,2024-01-13,1 (11) 500 555-0123,Berlin
24849,Brianna,Ward,Brianna Ward,FEMALE,brianna39@adventure-works.com,"6983, place du Tertre",2023-11-04,1 (11) 500 555-0128,Tremblay-en-France
24850,Emmanuel,Perez,Emmanuel Perez,MALE,emmanuel19@adventure-works.com,Potsdamer Straße 242,2023-09-07,1 (11) 500 555-0194,Stuttgart
24851,Leslie,Ortega,Leslie Ortega,FEMALE,leslie22@adventure-works.com,1264 Eureka Lane,2023-07-10,1 (11) 500 555-0157,Berks
24852,Carla,Martinez,Carla Martinez,FEMALE,carla20@adventure-works.com,55 St. George Dr.,2023-06-24,1 (11) 500 555-0150,Watford
24853,Miguel,Long,Miguel Long,MALE,miguel56@adventure-works.com,7056 Roble Road,2023-08-17,1 (11) 500 555-0132,York
24854,Emma,Jenkins,Emma Jenkins,FEMALE,emma53@adventure-works.com,Zollhof 4822,2023-07-06,1 (11) 500 555-0156,Hof
24855,Kaylee,Wright,Kaylee Wright,FEMALE,kaylee43@adventure-works.com,Rykestr 295,2023-02-17,1 (11) 500 555-0118,Kassel
24856,Candice,Huang,Candice Huang,FEMALE,candice12@adventure-works.com,Kurfürstenstr 4164,2023-10-09,1 (11) 500 555-0173,Stuttgart
24857,Anna,Henderson,Anna Henderson,FEMALE,anna29@adventure-works.com,5725 Oak Grove Road,2023-06-29,1 (11) 500 555-0116,Cheltenham
24858,Calvin,Xie,Calvin Xie,MALE,calvin3@adventure-works.com,6915 San Ramon Valley Blvd.,2023-04-12,1 (11) 500 555-0188,Leeds
24859,Cesar,Arun,Cesar Arun,MALE,cesar5@adventure-works.com,9120 Springfield Drive,2024-01-25,1 (11) 500 555-0118,London
24860,Douglas,Garcia,Douglas Garcia,MALE,douglas19@adventure-works.com,5795 Birch Bark Road,2023-06-16,1 (11) 500 555-0172,York
24861,Evelyn,Vance,Evelyn Vance,FEMALE,evelyn4@adventure-works.com,"2, route de Marseille",2023-10-28,1 (11) 500 555-0184,Bobigny
24862,Tamara,Zhou,Tamara Zhou,FEMALE,tamara39@adventure-works.com,"2811, rue des Ecoles",2023-06-09,1 (11) 500 555-0115,Lieusaint
24863,Wesley,Sun,Wesley Sun,MALE,wesley13@adventure-works.com,"211, rue Basse-du-Rocher",2023-03-09,1 (11) 500 555-0189,Saint Ouen
24864,Jeffery,Sun,Jeffery Sun,MALE,jeffery13@adventure-works.com,Klara Straße 6384,2023-07-19,1 (11) 500 555-0135,Berlin
24865,Ashley,Griffin,Ashley Griffin,FEMALE,ashley48@adventure-works.com,584 Laguna St.,2023-07-25,1 (11) 500 555-0151,Newcastle upon Tyne
24866,Alejandro,Nath,Alejandro Nath,MALE,alejandro43@adventure-works.com,"172, avenue Foch",2023-03-09,1 (11) 500 555-0157,Paris
24867,Beth,Suarez,Beth Suarez,FEMALE,beth21@adventure-works.com,Unter Linden 754,2023-08-05,1 (11) 500 555-0190,München
24868,Darryl,Hu,Darryl Hu,MALE,darryl20@adventure-works.com,1172 Flamingo Dr.,2023-07-17,1 (11) 500 555-0171,London
24869,Misty,Shock,Misty Shock,MALE,misty0@adventure-works.com,5959 C Olivera Rd,2023-09-23,185-555-0100,London
24870,Taylor,Morgan,Taylor Morgan,FEMALE,taylor6@adventure-works.com,9613 Camino Royale,2023-07-12,1 (11) 500 555-0119,Oxford
24871,Kelsey,Luo,Kelsey Luo,FEMALE,kelsey5@adventure-works.com,"935, rue Mazagran",2023-07-14,1 (11) 500 555-0115,Cergy
24872,Alisha,Raje,Alisha Raje,FEMALE,alisha38@adventure-works.com,"99, rue Saint Denis",2023-03-15,1 (11) 500 555-0133,Paris
24873,Alisha,Li,Alisha Li,FEMALE,alisha3@adventure-works.com,Alderstr 2577,2023-11-27,1 (11) 500 555-0118,Poing
24874,Wendy,Moreno,Wendy Moreno,FEMALE,wendy6@adventure-works.com,"1416, place de la Concorde",2023-10-16,1 (11) 500 555-0196,Suresnes
24875,Darryl,Zhang,Darryl Zhang,MALE,darryl0@adventure-works.com,Alderstr 8739,2023-06-27,1 (11) 500 555-0179,Berlin
24876,Jarrod,Subram,Jarrod Subram,MALE,jarrod13@adventure-works.com,Wasserstr 64,2023-04-20,1 (11) 500 555-0147,Sulzbach Taunus
24877,Mandy,Zhao,Mandy Zhao,FEMALE,mandy12@adventure-works.com,"65, rue Faubourg St Antoine",2024-01-02,1 (11) 500 555-0147,Pantin
24878,Sandra,Wang,Sandra Wang,FEMALE,sandra7@adventure-works.com,"55, rue du Départ",2023-05-19,1 (11) 500 555-0136,Saint Ouen
24879,Desiree,Munoz,Desiree Munoz,FEMALE,desiree3@adventure-works.com,Westheimer Straße 7606,2023-10-07,1 (11) 500 555-0186,Münster
24880,Summer,Chandra,Summer Chandra,FEMALE,summer2@adventure-works.com,5950 Coldwater Drive,2023-12-18,1 (11) 500 555-0117,Bracknell
24881,Tasha,Ashe,Tasha Ashe,FEMALE,tasha22@adventure-works.com,4397 Lakewood Court,2023-06-12,1 (11) 500 555-0116,Liverpool
24882,Meredith,Srini,Meredith Srini,FEMALE,meredith7@adventure-works.com,"91, cours Mirabeau",2023-03-11,1 (11) 500 555-0114,Roubaix
24883,Stacey,Lin,Stacey Lin,FEMALE,stacey8@adventure-works.com,Klara Straße 8422,2023-01-04,1 (11) 500 555-0171,Frankfurt am Main
24884,Michele,Fernandez,Michele Fernandez,FEMALE,michele29@adventure-works.com,9808 Virginia Circle,2023-09-30,1 (11) 500 555-0163,North Sydney
24885,Corey,Xie,Corey Xie,MALE,corey3@adventure-works.com,6277 Greenview Court,2024-01-11,1 (11) 500 555-0178,Melton
24886,Joy,Romero,Joy Romero,FEMALE,joy10@adventure-works.com,6746 River Ash Court,2023-06-29,1 (11) 500 555-0141,Wollongong
24887,Micah,Sun,Micah Sun,MALE,micah0@adventure-works.com,6045 Holiday Hills Dr.,2022-03-01,1 (11) 500 555-0189,Perth
24888,Roy,Srini,Roy Srini,MALE,roy9@adventure-works.com,6093 Hilltop Road,2022-03-11,1 (11) 500 555-0117,Melbourne
24889,Kelli,She,Kelli She,FEMALE,kelli23@adventure-works.com,9323 Cowell Road,2022-03-29,1 (11) 500 555-0146,Goulburn
24890,Brenda,Van,Brenda Van,FEMALE,brenda7@adventure-works.com,6827 Seagull Court,2023-02-07,1 (11) 500 555-0156,Melton
24891,Bianca,Chen,Bianca Chen,FEMALE,bianca2@adventure-works.com,1867 Sands,2023-12-08,1 (11) 500 555-0184,Brisbane
24892,Arthur,Alvarez,Arthur Alvarez,MALE,arthur28@adventure-works.com,6993 Whyte Park Ave.,2023-12-19,1 (11) 500 555-0129,Brisbane
24893,Alvin,Chande,Alvin Chande,MALE,alvin36@adventure-works.com,4708 Biscayne Court,2023-05-20,1 (11) 500 555-0118,Melton
24894,Jaime,Jai,Jaime Jai,MALE,jaime33@adventure-works.com,9059 Salvio St.,2023-02-17,1 (11) 500 555-0147,Sydney
24895,Dalton,Henderson,Dalton Henderson,MALE,dalton50@adventure-works.com,6751 East 25th St,2023-03-03,1 (11) 500 555-0167,Coffs Harbour
24896,Kendra,Ramos,Kendra Ramos,FEMALE,kendra17@adventure-works.com,4927 Virgil Street,2023-11-18,1 (11) 500 555-0176,Townsville
24897,Glenn,Hu,Glenn Hu,MALE,glenn21@adventure-works.com,6703 Milburn Dr.,2023-07-15,1 (11) 500 555-0114,St. Leonards
24898,Mallory,Gomez,Mallory Gomez,FEMALE,mallory9@adventure-works.com,4037 San View Way,2023-04-24,1 (11) 500 555-0167,Findon
24899,Vincent,Zhu,Vincent Zhu,MALE,vincent13@adventure-works.com,2375 Elwood Drive,2023-02-20,1 (11) 500 555-0148,North Ryde
24900,Ebony,Perez,Ebony Perez,FEMALE,ebony21@adventure-works.com,5932 Rainier Dr.,2022-04-24,1 (11) 500 555-0139,North Ryde
24901,Clarence,She,Clarence She,MALE,clarence16@adventure-works.com,5310 Buena Vista Ave.,2022-04-19,1 (11) 500 555-0187,Newcastle
24902,Jill,Murphy,Jill Murphy,FEMALE,jill31@adventure-works.com,9529 Oonegal Court,2022-04-04,1 (11) 500 555-0173,Warrnambool
24903,Tracy,Black,Tracy Black,FEMALE,tracy19@adventure-works.com,744 Piedra Dr.,2022-04-23,1 (11) 500 555-0154,Hawthorne
24904,Jaclyn,Yuan,Jaclyn Yuan,FEMALE,jaclyn30@adventure-works.com,8281 Rhoda Way,2022-04-13,1 (11) 500 555-0187,Hobart
24905,Kelsey,Nara,Kelsey Nara,FEMALE,kelsey15@adventure-works.com,8348 Holiday Hill Dr.,2022-05-02,1 (11) 500 555-0129,Newcastle
24906,Donna,Raji,Donna Raji,FEMALE,donna19@adventure-works.com,2304 La Canada,2023-04-04,1 (11) 500 555-0198,Silverwater
24907,Megan,Price,Megan Price,FEMALE,megan50@adventure-works.com,4352 Olive Ave.,2022-05-28,1 (11) 500 555-0132,Hobart
24908,Marc,Blanco,Marc Blanco,MALE,marc19@adventure-works.com,4367 Citrus Ave.,2022-05-15,1 (11) 500 555-0117,Caloundra
24909,Grant,Yuan,Grant Yuan,MALE,grant8@adventure-works.com,6924 Santa Barbara,2022-05-26,1 (11) 500 555-0112,Springwood
24910,Terrance,Madan,Terrance Madan,MALE,terrance5@adventure-works.com,2024 Belle Dr,2022-05-07,1 (11) 500 555-0140,Silverwater
24911,Martin,Madan,Martin Madan,MALE,martin12@adventure-works.com,6152 Buckingham Dr.,2023-07-31,1 (11) 500 555-0198,Caloundra
24912,Krystal,Li,Krystal Li,FEMALE,krystal3@adventure-works.com,9682 Concord Blvd.,2022-06-06,1 (11) 500 555-0183,Geelong
24913,Kelsey,Lal,Kelsey Lal,FEMALE,kelsey8@adventure-works.com,2087 Plaza Del Rio,2022-06-07,1 (11) 500 555-0112,St. Leonards
24914,Heather,Zhou,Heather Zhou,FEMALE,heather8@adventure-works.com,486 Pacifica Avenue,2022-06-25,1 (11) 500 555-0126,Seaford
24915,Stanley,Patel,Stanley Patel,MALE,stanley3@adventure-works.com,1977 Sun Rise Drive,2022-06-29,1 (11) 500 555-0193,Hervey Bay
24916,Kara,Pal,Kara Pal,FEMALE,kara11@adventure-works.com,4986 Norse Drive,2022-06-19,1 (11) 500 555-0167,Hawthorne
24917,Arthur,Gomez,Arthur Gomez,MALE,arthur24@adventure-works.com,1782 Camino Solano,2022-06-06,1 (11) 500 555-0167,Cloverdale
24918,Warren,Cai,Warren Cai,MALE,warren34@adventure-works.com,7282 Michele Drive,2022-06-11,1 (11) 500 555-0186,South Melbourne
24919,Carl,Shan,Carl Shan,MALE,carl10@adventure-works.com,8741 Clark Creek Lane,2022-06-15,1 (11) 500 555-0178,Gold Coast
24920,Amy,Cai,Amy Cai,FEMALE,amy28@adventure-works.com,2225 Ashford Court,2022-06-08,1 (11) 500 555-0128,Melbourne
24921,Curtis,He,Curtis He,MALE,curtis15@adventure-works.com,8196 Alexander Pl,2022-07-10,1 (11) 500 555-0173,North Ryde
24922,Naomi,Jimenez,Naomi Jimenez,FEMALE,naomi5@adventure-works.com,4379 Lakeside Court,2022-07-09,1 (11) 500 555-0154,Hobart
24923,Ebony,Sara,Ebony Sara,FEMALE,ebony10@adventure-works.com,7176 A St.,2022-06-30,1 (11) 500 555-0194,North Sydney
24924,Richard,Anderson,Richard Anderson,MALE,richard50@adventure-works.com,4877 Limewood Place,2022-07-08,1 (11) 500 555-0174,Hobart
24925,Erick,Perez,Erick Perez,MALE,erick21@adventure-works.com,7407 Spring Water St.,2023-12-15,673-555-0124,Chula Vista
24926,Eric,Roberts,Eric Roberts,MALE,eric46@adventure-works.com,667 Miller Dr.,2023-12-24,916-555-0129,Downey
24927,Kaitlyn,Harris,Kaitlyn Harris,FEMALE,kaitlyn36@adventure-works.com,4393 Glenhaven Ave,2023-04-04,271-555-0151,Lynnwood
24928,Timothy,Wright,Timothy Wright,MALE,timothy43@adventure-works.com,1851 Pecan Pl.,2023-04-13,120-555-0164,Mill Valley
24929,Lucas,Bailey,Lucas Bailey,MALE,lucas87@adventure-works.com,2021 Ladera Court,2023-06-16,485-555-0187,Puyallup
24930,Abigail,Lewis,Abigail Lewis,FEMALE,abigail62@adventure-works.com,7419 San Ramon Road,2023-02-12,455-555-0152,Los Angeles
24931,Brianna,Miller,Brianna Miller,FEMALE,brianna5@adventure-works.com,4681 Deerfield Dr.,2023-07-07,571-555-0171,Tacoma
24932,Richard,Jones,Richard Jones,MALE,richard43@adventure-works.com,4663 High Maple Court,2023-05-29,111-555-0167,Oakland
24933,Regina,Sanchez,Regina Sanchez,FEMALE,regina19@adventure-works.com,1908 Pansy Dr.,2023-03-31,827-555-0198,Burbank
24934,Lindsay,Tang,Lindsay Tang,FEMALE,lindsay4@adventure-works.com,9667 Hermosa,2023-12-03,128-555-0157,Coronado
24935,James,Hayes,James Hayes,MALE,james38@adventure-works.com,2474 Madhatter Ln,2023-09-06,760-555-0121,Concord
24936,Caleb,Scott,Caleb Scott,MALE,caleb42@adventure-works.com,9458 Camino Estrada,2023-11-10,382-555-0137,Oregon City
24937,Jordan,Evans,Jordan Evans,FEMALE,jordan29@adventure-works.com,7614 Heron Ct,2023-12-03,218-555-0127,Burien
24938,Julia,Martinez,Julia Martinez,FEMALE,julia39@adventure-works.com,9891 Sepulveda Ct.,2023-06-28,778-555-0146,Sedro Woolley
24939,Elizabeth,Barnes,Elizabeth Barnes,FEMALE,elizabeth32@adventure-works.com,8186 Geary,2023-08-18,307-555-0166,Royal Oak
24940,Fernando,Martin,Fernando Martin,MALE,fernando13@adventure-works.com,7559 Worth Ct.,2023-01-28,327-555-0191,Concord
24941,Wyatt,Garcia,Wyatt Garcia,MALE,wyatt17@adventure-works.com,9453 Sharon Dr.,2023-03-22,146-555-0142,Portland
24942,Steven,James,Steven James,MALE,steven9@adventure-works.com,5723 C Wharton Way,2023-10-29,702-555-0172,Berkeley
24943,Darrell,Chander,Darrell Chander,MALE,darrell5@adventure-works.com,3403 Meadowbrook,2023-11-26,176-555-0180,Burien
24944,Whitney,Garcia,Whitney Garcia,FEMALE,whitney14@adventure-works.com,5854 Eagle Way,2023-03-30,789-555-0192,Berkeley
24945,Logan,Harris,Logan Harris,MALE,logan65@adventure-works.com,1455 Fountain Road,2023-05-12,821-555-0116,Redmond
24946,Sarah,Hughes,Sarah Hughes,FEMALE,sarah36@adventure-works.com,7932 Pierce Ct.,2023-04-21,497-555-0119,Concord
24947,Aaron,Phillips,Aaron Phillips,MALE,aaron38@adventure-works.com,233 Waterview Terr.,2023-06-02,502-555-0157,Metchosin
24948,Nathan,Carter,Nathan Carter,MALE,nathan38@adventure-works.com,3526 Dover Way,2023-09-23,413-555-0181,Downey
24949,Devin,Howard,Devin Howard,MALE,devin79@adventure-works.com,946 Santa Barbara Rd.,2023-10-29,773-555-0186,Kirkland
24950,Stephanie,Alexander,Stephanie Alexander,FEMALE,stephanie46@adventure-works.com,3475 Chablis Court,2023-09-14,113-555-0175,Torrance
24951,Jeremy,Ward,Jeremy Ward,MALE,jeremy34@adventure-works.com,4605 Merced Circle,2023-07-30,159-555-0116,San Diego
24952,Amanda,Long,Amanda Long,FEMALE,amanda31@adventure-works.com,10 Napa Ct.,2023-02-13,328-555-0124,Lebanon
24953,Aaron,Green,Aaron Green,MALE,aaron47@adventure-works.com,8486 Hazelwood Lane,2023-06-13,658-555-0113,Seattle
24954,Jonathan,Long,Jonathan Long,MALE,jonathan9@adventure-works.com,2769 San Jose Drive,2023-10-07,145-555-0164,National City
24955,Donald,Perez,Donald Perez,MALE,donald23@adventure-works.com,6998 Courthouse Drive,2023-07-07,749-555-0163,Chula Vista
24956,Ariana,Ward,Ariana Ward,FEMALE,ariana11@adventure-works.com,3764 Olive Hill,2023-07-07,941-555-0177,Bellflower
24957,Anna,Howard,Anna Howard,FEMALE,anna16@adventure-works.com,8290 Margaret Ct.,2023-07-04,869-555-0119,Lakewood
24958,Tamara,Xu,Tamara Xu,FEMALE,tamara16@adventure-works.com,5587 Stanley Dollar Dr.,2023-11-17,439-555-0158,Colma
24959,Kristy,Blanco,Kristy Blanco,FEMALE,kristy14@adventure-works.com,2447 Pacifica Ave.,2023-04-16,403-555-0115,Berkeley
24960,Brianna,Gray,Brianna Gray,FEMALE,brianna42@adventure-works.com,1107 La Corte Bonita,2022-01-18,795-555-0174,Cliffside
24961,Alexandra,Bennett,Alexandra Bennett,FEMALE,alexandra24@adventure-works.com,6500 S St.,2023-07-04,656-555-0199,Walla Walla
24962,Jonathan,Jai,Jonathan Jai,MALE,jonathan29@adventure-works.com,413 West Road,2023-07-22,194-555-0143,Lynnwood
24963,Erica,Zhao,Erica Zhao,FEMALE,erica10@adventure-works.com,3629 Warren St.,2023-04-21,981-555-0111,Beverly Hills
24964,Samantha,Anderson,Samantha Anderson,FEMALE,samantha11@adventure-works.com,6359 Jill Ave.,2024-01-17,210-555-0164,Edmonds
24965,Justin,Hayes,Justin Hayes,MALE,justin20@adventure-works.com,2501 Wilke Drive,2023-06-22,151-555-0135,Spokane
24966,Jade,Cooper,Jade Cooper,FEMALE,jade6@adventure-works.com,3207 Linton Terr,2023-04-20,231-555-0163,Olympia
24967,Jasmine,Reed,Jasmine Reed,FEMALE,jasmine24@adventure-works.com,6228 Palm Avenue,2023-12-30,359-555-0189,Langford
24968,Dalton,Moore,Dalton Moore,MALE,dalton7@adventure-works.com,363 St Paul Way,2023-06-27,218-555-0142,Portland
24969,Vanessa,Gonzales,Vanessa Gonzales,FEMALE,vanessa18@adventure-works.com,7773 Hillcrest,2023-02-24,567-555-0193,Puyallup
24970,Blake,Wright,Blake Wright,MALE,blake28@adventure-works.com,287 Firestone Drive,2023-06-15,971-555-0132,Salem
24971,Brittney,Lin,Brittney Lin,FEMALE,brittney6@adventure-works.com,3682 Diablo View Road,2023-10-31,149-555-0151,Burlingame
24972,Edward,Garcia,Edward Garcia,MALE,edward39@adventure-works.com,3121 Spar Court,2023-11-03,858-555-0161,Fremont
24973,Arianna,Rivera,Arianna Rivera,FEMALE,arianna39@adventure-works.com,3985 Dolores Way,2023-06-04,134-555-0129,Long Beach
24974,Eduardo,Carter,Eduardo Carter,MALE,eduardo34@adventure-works.com,9109 Pinetree Court,2023-09-08,473-555-0165,Long Beach
24975,Julia,James,Julia James,FEMALE,julia61@adventure-works.com,6957 Olivewood Ct.,2023-10-18,644-555-0187,Shawnee
24976,Stephanie,Cooper,Stephanie Cooper,FEMALE,stephanie14@adventure-works.com,4365 B Eagle Peak Rd.,2022-01-02,852-555-0119,Shawnee
24977,Sophia,Green,Sophia Green,FEMALE,sophia14@adventure-works.com,1506 St. George Court,2022-01-11,138-555-0167,Victoria
24978,Kaylee,Stewart,Kaylee Stewart,FEMALE,kaylee23@adventure-works.com,8599 Central Blvd.,2023-07-14,517-555-0114,Bremerton
24979,Jada,Adams,Jada Adams,FEMALE,jada25@adventure-works.com,7544 Woodside Court,2023-11-11,524-555-0166,Edmonds
24980,Savannah,Phillips,Savannah Phillips,FEMALE,savannah28@adventure-works.com,998 Green Hill Rd.,2023-06-04,428-555-0184,Lincoln Acres
24981,Jose,Davis,Jose Davis,MALE,jose62@adventure-works.com,711 Houston Ct.,2023-09-13,111-555-0176,Puyallup
24982,Devin,King,Devin King,MALE,devin25@adventure-works.com,9803 Holiday Hill Dr,2023-04-28,696-555-0147,Burbank
24983,Morgan,Griffin,Morgan Griffin,FEMALE,morgan90@adventure-works.com,9595 Barbie Dr.,2023-10-30,491-555-0113,National City
24984,William,Moore,William Moore,MALE,william23@adventure-works.com,5762 Glenmount Drive,2023-08-02,163-555-0118,Novato
24985,Jenna,Phillips,Jenna Phillips,FEMALE,jenna5@adventure-works.com,4630 Candlestick Drive,2023-09-06,528-555-0169,Torrance
24986,Isabelle,Griffin,Isabelle Griffin,FEMALE,isabelle19@adventure-works.com,8609 Eagle Ct,2023-11-02,190-555-0110,Oak Bay
24987,Kristopher,Chandra,Kristopher Chandra,MALE,kristopher2@adventure-works.com,2133 Turner Dr.,2023-11-12,349-555-0127,Burbank
24988,Kayla,Diaz,Kayla Diaz,FEMALE,kayla46@adventure-works.com,2013 Fitzuren,2023-04-04,403-555-0172,Santa Cruz
24989,Arianna,Peterson,Arianna Peterson,FEMALE,arianna26@adventure-works.com,8762 Terrace,2023-02-03,738-555-0113,Oregon City
24990,Timothy,Collins,Timothy Collins,MALE,timothy27@adventure-works.com,8139 Clark Creek Lane,2023-04-25,718-555-0191,Santa Cruz
24991,Luke,Bryant,Luke Bryant,MALE,luke7@adventure-works.com,6978 Hoke Dr,2023-04-13,172-555-0143,Issaquah
24992,Faith,Bryant,Faith Bryant,FEMALE,faith17@adventure-works.com,6267 Morello Heights Circle,2023-06-05,154-555-0170,Chula Vista
24993,Marvin,Ortega,Marvin Ortega,MALE,marvin22@adventure-works.com,4942 Frigate Ct,2023-12-09,337-555-0164,Colma
24994,Lauren,Sanders,Lauren Sanders,FEMALE,lauren46@adventure-works.com,5242 Marvelle Ln.,2023-01-28,122-555-0115,San Carlos
24995,Melissa,Peterson,Melissa Peterson,FEMALE,melissa27@adventure-works.com,8162 Laurel Dr,2023-03-21,694-555-0132,Victoria
24996,Dylan,Miller,Dylan Miller,MALE,dylan33@adventure-works.com,6410 Argenta Drive,2023-10-31,160-555-0122,Beverly Hills
24997,Melvin,Kumar,Melvin Kumar,MALE,melvin8@adventure-works.com,1646 Twinview Drive,2023-12-19,246-555-0119,Burlingame
24998,Olivia,Martinez,Olivia Martinez,FEMALE,olivia16@adventure-works.com,9518 Stanley Dollar Dr.,2023-04-02,314-555-0182,Burlingame
24999,Shaun,Jai,Shaun Jai,MALE,shaun12@adventure-works.com,5199 James Donlon Blvd,2023-09-18,127-555-0114,Chula Vista
25000,Allison,Turner,Allison Turner,FEMALE,allison27@adventure-works.com,9018 Valley Crest Drive,2023-12-13,851-555-0152,Seattle
25001,Clayton,Xu,Clayton Xu,MALE,clayton25@adventure-works.com,9115 Arthur Rd.,2023-07-07,1 (11) 500 555-0190,Sydney
25002,Logan,Edwards,Logan Edwards,MALE,logan28@adventure-works.com,9682 Concord,2023-07-02,368-555-0191,Haney
25003,Tristan,Russell,Tristan Russell,MALE,tristan20@adventure-works.com,7081 Willow Pass Road,2023-06-16,960-555-0124,Bellingham
25004,Samuel,Thomas,Samuel Thomas,MALE,samuel67@adventure-works.com,2599 Vine Hill Way,2024-01-21,779-555-0176,Bremerton
